Date,Price1,Price2,Spread,Z-Score,Signal,Return,CumulativeReturn
2020-01-03,72.00912475585938,46.49469757080078,-154.24348350782344,,0.0,0.0,0.0
2020-01-06,72.58290100097656,46.47769927978516,-153.5869901384051,,0.0,0.0,0.0
2020-01-07,72.24154663085938,46.12063980102539,-152.19082082097378,,0.0,0.0,0.0
2020-01-08,73.40365600585938,46.20564651489258,-151.4423713198355,,0.0,0.0,0.0
2020-01-09,74.96279907226562,47.04729461669922,-153.9788582547634,,0.0,0.0,0.0
2020-01-10,75.13225555419922,47.20882415771485,-154.5954372107584,,0.0,0.0,0.0
2020-01-13,76.7374267578125,47.71891784667969,-155.47248513356047,,0.0,0.0,0.0
2020-01-14,75.70124053955078,47.608394622802734,-155.970842976064,,0.0,0.0,0.0
2020-01-15,75.37680053710938,48.203495025634766,-159.19116197878247,,0.0,0.0,0.0
2020-01-16,76.32099914550781,48.30552673339844,-158.7434703101695,,0.0,0.0,0.0
2020-01-17,77.16597747802734,48.40753173828125,-158.39486897581287,,0.0,0.0,0.0
2020-01-21,76.64299774169922,48.60308074951172,-159.86942977720557,,0.0,0.0,0.0
2020-01-22,76.91658020019531,48.97713851928711,-161.41608813055913,,0.0,0.0,0.0
2020-01-23,77.28699493408203,49.164180755615234,-161.9558587734085,,0.0,0.0,0.0
2020-01-24,77.06426239013672,49.036651611328125,-161.55800869111658,,0.0,0.0,0.0
2020-01-27,74.79817962646484,48.866607666015625,-162.99662320235353,,0.0,0.0,0.0
2020-01-28,76.9141616821289,48.46705627441406,-158.93634321147698,,0.0,0.0,0.0
2020-01-29,78.52416229248047,48.46705627441406,-157.32634260112542,,0.0,0.0,0.0
2020-01-30,78.41036987304688,50.039817810058594,-165.09351095820233,,0.0,0.0,0.0
2020-01-31,74.93373107910156,49.64875793457031,-166.66717325290787,,0.0,0.0,0.0
2020-02-03,74.72795104980469,49.80178451538086,-167.6176115948938,,0.0,0.0,0.0
2020-02-04,77.19500732421875,50.022830963134766,-166.2262120719961,,0.0,0.0,0.0
2020-02-05,77.82447052001953,50.03132247924805,-165.63807031216803,,0.0,0.0,0.0
2020-02-06,78.73477935791016,50.15034103393555,-165.30692984909723,,0.0,0.0,0.0
2020-02-07,77.66456604003906,50.32037734985352,-167.2045742932254,,0.0,0.0,0.0
2020-02-10,78.0334243774414,50.79646682739258,-169.1524637074581,,0.0,0.0,0.0
2020-02-11,77.56262969970703,50.66044235229492,-168.9613357598936,,0.0,0.0,0.0
2020-02-12,79.40457153320312,50.50740432739258,-166.37467992444166,,0.0,0.0,0.0
2020-02-13,78.839111328125,50.67744064331055,-167.76757125577683,,0.0,0.0,0.0
2020-02-14,78.85855865478516,50.96648406982422,-169.15466774092673,,0.0,0.0,0.0
2020-02-18,77.41461181640625,50.60942459106445,-168.8610908917572,,0.0,0.0,0.0
2020-02-19,78.5357894897461,50.81346893310547,-168.73283428254356,,0.0,0.0,0.0
2020-02-20,77.73008728027344,50.77095413208008,-169.33165086581855,,0.0,0.0,0.0
2020-02-21,75.97066497802734,51.11952590942383,-172.78729398272932,,0.0,0.0,0.0
2020-02-24,72.36202239990234,49.86129379272461,-170.27312443220603,,0.0,0.0,0.0
2020-02-25,69.91096496582031,49.15566253662109,-169.2904373640749,,0.0,0.0,0.0
2020-02-26,71.02001190185547,48.96863555908203,-167.27127930365944,,0.0,0.0,0.0
2020-02-27,66.37754821777344,46.69873046875,-160.8679254207688,,0.0,0.0,0.0
2020-02-28,66.33873748779297,45.47451019287109,-154.94943252305907,,0.0,0.0,0.0
2020-03-02,72.51493072509766,47.54037094116211,-158.82613578860088,,0.0,0.0,0.0
2020-03-03,70.21190643310547,47.659400939941406,-161.7083841446797,,0.0,0.0,0.0
2020-03-04,73.4686508178711,50.0908317565918,-170.28347420172636,,0.0,0.0,0.0
2020-03-05,71.08554077148438,48.23750686645508,-163.64793024536561,,0.0,0.0,0.0
2020-03-06,70.14153289794922,46.97928237915039,-158.46916311643037,,0.0,0.0,0.0
2020-03-09,64.59386444091797,44.088775634765625,-149.95104075667115,,0.0,0.0,0.0
2020-03-10,69.24603271484375,45.61905288696289,-152.74551129890253,,0.0,0.0,0.0
2020-03-11,66.84107208251953,44.386329650878906,-149.15179117829706,,0.0,0.0,0.0
2020-03-12,60.2402229309082,40.09306335449219,-134.8607376339312,,0.0,0.0,0.0
2020-03-13,67.4574966430664,41.56816101074219,-134.8215876564632,,0.0,0.0,0.0
2020-03-16,58.7792854309082,38.81523513793945,-130.10350441741596,,0.0,0.0,0.0
2020-03-17,61.36382293701172,40.46184158325195,-135.53168712458918,,0.0,0.0,0.0
2020-03-18,59.86164474487305,38.46361923217773,-127.31011094381506,,0.0,0.0,0.0
2020-03-19,59.40297317504883,35.873653411865234,-115.16548465871361,,0.0,0.0,0.0
2020-03-20,55.63174819946289,32.84629821777344,-104.2049865649999,,0.0,0.0,0.0
2020-03-23,54.44989776611328,32.21167755126953,-102.29864439668995,,0.0,0.0,0.0
2020-03-24,59.91259002685547,33.83254623413086,-104.7234271881697,,0.0,0.0,0.0
2020-03-25,59.582550048828125,35.68498229980469,-114.06779596922232,,0.0,0.0,0.0
2020-03-26,62.71796417236328,37.983360290527344,-122.11675430848211,,0.0,0.0,0.0
2020-03-27,60.12129974365234,36.71410751342773,-118.5369778446071,,0.0,0.0,0.0
2020-03-30,61.837039947509766,38.59225845336914,-125.96070022629615,,0.0,0.0,0.0
2020-03-31,61.71085357666016,37.94906234741211,-122.95696417155688,1.60910119031715,0.0,0.0,0.0
